point_index,x,y,z,x_D,y_D,z_D,nut,nutEq_true,nut_pred,delta_nut_true,delta_nut_pred,delta_error,relative_error,ID,ax,theta,z_original,ax_d,z_d
125886,1778.0,1.7763568e-15,813.7115,14.111111,1.4098071e-17,6.458028,32.106342,1.2234086,-1.1384964,-30.882935,-33.24484,-2.3619041,0.07647926,1,1783.0,-1.5707963267948966,813.7115,14.15079365079365,6.458028
125887,1750.0,-8.881784e-16,813.7111,13.888889,-7.0490355e-18,6.458025,32.114468,1.2540815,-1.142952,-30.860386,-33.25742,-2.3970337,0.07767349,1,1755.0,-1.5707963267948966,813.7111,13.928571428571429,6.458025
125888,1722.0,0.0,813.7119,13.666667,0.0,6.458031,32.1089,1.2929212,-1.148529,-30.815977,-33.257427,-2.44145,0.07922676,1,1727.0,-1.5707963267948966,813.7119,13.706349206349206,6.458031
125889,1694.0,8.881784e-16,813.7115,13.444445,7.0490355e-18,6.458028,32.081455,1.3312892,-1.1557808,-30.750166,-33.237236,-2.48707,0.08087989,1,1699.0,-1.5707963267948966,813.7115,13.484126984126984,6.458028
125890,1666.0,8.881784e-16,813.709,13.222222,7.0490355e-18,6.458008,32.036186,1.3536143,-1.1644363,-30.682571,-33.200623,-2.5180511,0.0820678,1,1671.0,-1.5707963267948966,813.709,13.261904761904763,6.458008
125891,1638.0,1.7763568e-15,813.7119,13.0,1.4098071e-17,6.458031,31.980572,1.3572199,-1.1740341,-30.623352,-33.154606,-2.5312538,0.082657635,1,1643.0,-1.5707963267948966,813.7119,13.03968253968254,6.458031
125892,1610.0,-8.881784e-16,813.7115,12.777778,-7.0490355e-18,6.458028,31.92263,1.3457298,-1.1839333,-30.5769,-33.106564,-2.529663,0.08273118,1,1615.0,-1.5707963267948966,813.7115,12.817460317460318,6.458028
125893,1862.0,0.0,841.4588,14.777778,0.0,6.6782446,33.768806,1.4504645,-1.2584839,-32.31834,-35.02729,-2.70895,0.08382083,1,1867.0,-1.5707963267948966,841.4588,14.817460317460318,6.6782446
125894,1890.0,-8.881784e-16,841.4591,15.0,-7.0490355e-18,6.678247,33.768555,1.4636633,-1.2536163,-32.30489,-35.02217,-2.7172813,0.08411362,1,1895.0,-1.5707963267948966,841.4591,15.03968253968254,6.678247
125895,1834.0,8.881784e-16,841.4649,14.555555,7.0490355e-18,6.6782928,33.769672,1.491217,-1.2631645,-32.278454,-35.032837,-2.754383,0.08533194,1,1839.0,-1.5707963267948966,841.4649,14.595238095238095,6.6782928
125896,1806.0,-8.881784e-16,841.46704,14.333333,-7.0490355e-18,6.67831,33.77094,1.5121964,-1.2677689,-32.258743,-35.038708,-2.7799644,0.08617708,1,1811.0,-1.5707963267948966,841.46704,14.373015873015873,6.67831
125897,1778.0,0.0,841.46704,14.111111,0.0,6.67831,33.77225,1.5543604,-1.2724648,-32.21789,-35.044716,-2.8268242,0.087740816,1,1783.0,-1.5707963267948966,841.46704,14.15079365079365,6.67831
125898,1750.0,-8.881784e-16,841.4667,13.888889,-7.0490355e-18,6.678307,33.773567,1.6125305,-1.2772865,-32.161037,-35.050854,-2.8898163,0.089854576,1,1755.0,-1.5707963267948966,841.4667,13.928571428571429,6.678307
125899,1722.0,0.0,841.46735,13.666667,0.0,6.6783123,33.77487,1.6909983,-1.2822723,-32.083874,-35.057144,-2.9732704,0.092671804,1,1727.0,-1.5707963267948966,841.46735,13.706349206349206,6.6783123
125900,1694.0,0.0,841.46704,13.444445,0.0,6.67831,33.77617,1.7729173,-1.2874298,-32.00325,-35.0636,-3.0603485,0.095626175,1,1699.0,-1.5707963267948966,841.46704,13.484126984126984,6.67831
125901,1666.0,8.881784e-16,841.4667,13.222222,7.0490355e-18,6.678307,33.77746,1.8391005,-1.2927628,-31.938358,-35.07022,-3.1318626,0.0980596,1,1671.0,-1.5707963267948966,841.4667,13.261904761904763,6.678307
125902,1638.0,-8.881784e-16,841.46735,13.0,-7.0490355e-18,6.6783123,33.778736,1.8877457,-1.2982559,-31.890991,-35.076992,-3.1860008,0.099902846,1,1643.0,-1.5707963267948966,841.46735,13.03968253968254,6.6783123
125903,1610.0,8.881784e-16,841.46704,12.777778,7.0490355e-18,6.67831,33.78001,1.9232357,-1.303894,-31.856775,-35.083904,-3.227129,0.10130118,1,1615.0,-1.5707963267948966,841.46704,12.817460317460318,6.67831
125910,1722.0,0.0,869.2228,13.666667,0.0,6.8985934,33.29233,1.0074944,-1.5828705,-32.284836,-34.875202,-2.5903664,0.080234766,1,1727.0,-1.5707963267948966,869.2228,13.706349206349206,6.8985934
125911,1694.0,0.0,869.22253,13.444445,0.0,6.8985915,33.2974,1.0392815,-1.5886345,-32.25812,-34.886036,-2.6279144,0.08146521,1,1699.0,-1.5707963267948966,869.22253,13.484126984126984,6.8985915
125912,1666.0,8.881784e-16,869.2222,13.222222,7.0490355e-18,6.898589,33.30358,1.0660971,-1.5944595,-32.237484,-34.89804,-2.6605568,0.08252992,1,1671.0,-1.5707963267948966,869.2222,13.261904761904763,6.898589
125913,1638.0,0.0,869.2228,13.0,0.0,6.8985934,33.30948,1.0913916,-1.6004639,-32.218086,-34.909943,-2.6918564,0.083551094,1,1643.0,-1.5707963267948966,869.2228,13.03968253968254,6.8985934
125914,1610.0,8.881784e-16,869.22253,12.777778,7.0490355e-18,6.8985915,33.313778,1.119295,-1.6067314,-32.194485,-34.92051,-2.7260246,0.08467365,1,1615.0,-1.5707963267948966,869.22253,12.817460317460318,6.8985915
125925,1610.0,0.0,896.978,12.777778,0.0,7.118873,33.271847,1.0083712,-1.8817673,-32.263477,-35.153614,-2.8901367,0.08957921,1,1615.0,-1.5707963267948966,896.978,12.817460317460318,7.118873
125948,1862.0,0.0,980.2435,14.777778,0.0,7.779711,33.57631,1.0634924,-2.5783844,-32.512817,-36.154694,-3.6418762,0.112013556,1,1867.0,-1.5707963267948966,980.2435,14.817460317460318,7.779711
125949,1890.0,0.0,980.2434,15.0,0.0,7.77971,33.575462,1.1770844,-2.570362,-32.398376,-36.145824,-3.747448,0.11566777,1,1895.0,-1.5707963267948966,980.2434,15.03968253968254,7.77971
125960,1890.0,0.0,1008.0,15.0,0.0,8.0,33.06838,1.2943964,-2.8918953,-31.773983,-35.960274,-4.1862907,0.13175215,1,1895.0,-1.5707963267948966,1008.0,15.03968253968254,8.0
126095,1526.0,-8.881784e-16,730.44495,12.111111,-7.0490355e-18,5.797182,33.22575,1.4734861,-0.44386292,-31.752264,-33.669613,-1.9173489,0.060384635,1,1531.0,-1.5707963267948966,730.44495,12.15079365079365,5.797182
