point_index,x,y,z,x_D,y_D,z_D,nut,nutEq_true,nut_pred,delta_nut_true,delta_nut_pred,delta_error,relative_error,ID,ax,theta,z_original,ax_d,z_d
126475,1050.0,0.0,785.9447,8.333333,0.0,6.2376566,32.486233,1.0020264,-1.0145264,-31.484207,-33.50076,-2.016552,0.06404963,1,1055.0,-1.5707963267948966,785.9447,8.373015873015873,6.2376566
126476,1050.0,-8.881784e-16,813.70197,8.333333,-7.0490355e-18,6.457952,32.46768,1.1294639,-1.2019272,-31.338219,-33.66961,-2.3313904,0.07439448,1,1055.0,-1.5707963267948966,813.70197,8.373015873015873,6.457952
126477,1022.0,0.0,647.16736,8.111111,0.0,5.136249,32.469128,1.3529483,-0.16916275,-31.116179,-32.63829,-1.5221119,0.04891706,1,1027.0,-1.5707963267948966,647.16736,8.15079365079365,5.136249
126478,1050.0,0.0,647.16736,8.333333,0.0,5.136249,32.445305,1.3359817,-0.16770172,-31.109324,-32.613007,-1.5036831,0.048335448,1,1055.0,-1.5707963267948966,647.16736,8.373015873015873,5.136249
126481,994.0,-8.881784e-16,647.16736,7.888889,-7.0490355e-18,5.136249,32.50187,1.3861305,-0.17023468,-31.115738,-32.672104,-1.556366,0.05001861,1,999.0,-1.5707963267948966,647.16736,7.928571428571429,5.136249
126483,966.0,8.881784e-16,647.17334,7.6666665,7.0490355e-18,5.1362963,32.540787,1.4274596,-0.1711731,-31.113327,-32.71196,-1.5986328,0.051380966,1,971.0,-1.5707963267948966,647.17334,7.7063492063492065,5.1362963
126485,938.0,-8.881784e-16,647.17236,7.4444447,-7.0490355e-18,5.1362886,32.58277,1.4744718,-0.17211914,-31.1083,-32.75489,-1.6465912,0.05293093,1,943.0,-1.5707963267948966,647.17236,7.484126984126984,5.1362886
126487,910.0,8.881784e-16,647.16736,7.2222223,7.0490355e-18,5.136249,32.625908,1.5184695,-0.17317963,-31.107439,-32.799088,-1.6916485,0.054380834,1,915.0,-1.5707963267948966,647.16736,7.261904761904762,5.136249
126488,882.0,-8.881784e-16,647.17334,7.0,-7.0490355e-18,5.1362963,32.664875,1.552836,-0.17475891,-31.11204,-32.839634,-1.7275944,0.055528164,1,887.0,-1.5707963267948966,647.17334,7.0396825396825395,5.1362963
126489,854.0,8.881784e-16,647.17334,6.7777777,7.0490355e-18,5.1362963,32.723785,1.5703415,-0.17504501,-31.153444,-32.89883,-1.7453861,0.056025464,1,859.0,-1.5707963267948966,647.17334,6.817460317460317,5.1362963
126490,1022.0,8.881784e-16,674.9242,8.111111,7.0490355e-18,5.356541,32.305664,2.774205,-0.34455872,-29.53146,-32.650223,-3.118763,0.10560816,1,1027.0,-1.5707963267948966,674.9242,8.15079365079365,5.356541
126491,1050.0,0.0,674.9242,8.333333,0.0,5.356541,32.283176,4.0619445,-0.34192276,-28.221231,-32.6251,-4.4038677,0.15604803,1,1055.0,-1.5707963267948966,674.9242,8.373015873015873,5.356541
126492,994.0,8.881784e-16,674.9242,7.888889,7.0490355e-18,5.356541,32.336365,1.7441181,-0.34684372,-30.592247,-32.68321,-2.0909615,0.06834939,1,999.0,-1.5707963267948966,674.9242,7.928571428571429,5.356541
126493,966.0,0.0,674.92944,7.6666665,0.0,5.356583,32.375843,1.530231,-0.34880066,-30.845612,-32.724644,-1.8790321,0.060917325,1,971.0,-1.5707963267948966,674.92944,7.7063492063492065,5.356583
126494,938.0,-8.881784e-16,674.9286,7.4444447,-7.0490355e-18,5.356576,32.422474,1.5758992,-0.35042953,-30.846575,-32.772903,-1.9263287,0.062448706,1,943.0,-1.5707963267948966,674.9286,7.484126984126984,5.356576
126495,910.0,-8.881784e-16,674.9242,7.2222223,-7.0490355e-18,5.356541,32.474277,1.6218917,-0.35183334,-30.852386,-32.82611,-1.9737244,0.06397315,1,915.0,-1.5707963267948966,674.9242,7.261904761904762,5.356541
126496,882.0,1.7763568e-15,674.92944,7.0,1.4098071e-17,5.356583,32.526222,1.6621869,-0.35339355,-30.864035,-32.879616,-2.0155811,0.06530517,1,887.0,-1.5707963267948966,674.92944,7.0396825396825395,5.356583
126497,854.0,8.881784e-16,674.92944,6.7777777,7.0490355e-18,5.356583,32.56918,1.6918727,-0.35562515,-30.877306,-32.924805,-2.0474987,0.06631079,1,859.0,-1.5707963267948966,674.92944,6.817460317460317,5.356583
126498,1050.0,8.881784e-16,702.67206,8.333333,7.0490355e-18,5.576762,33.190422,2.9157596,-0.4608574,-30.274662,-33.65128,-3.3766174,0.111532785,1,1055.0,-1.5707963267948966,702.67206,8.373015873015873,5.576762
126499,1078.0,1.7763568e-15,702.67206,8.555555,1.4098071e-17,5.576762,33.18014,3.5170166,-0.45731735,-29.663124,-33.63746,-3.9743347,0.13398233,1,1083.0,-1.5707963267948966,702.67206,8.595238095238095,5.576762
126500,1078.0,-8.881784e-16,674.9242,8.555555,-7.0490355e-18,5.356541,32.26722,4.674447,-0.33901978,-27.592773,-32.60624,-5.013466,0.1816949,1,1083.0,-1.5707963267948966,674.9242,8.595238095238095,5.356541
126501,1022.0,-8.881784e-16,702.6835,8.111111,-7.0490355e-18,5.576853,33.203884,1.6048177,-0.46435928,-31.599066,-33.668243,-2.0691776,0.065482244,1,1027.0,-1.5707963267948966,702.6835,8.15079365079365,5.576853
126508,1050.0,0.0,730.4298,8.333333,0.0,5.797062,33.4835,1.0275156,-0.6005211,-32.455986,-34.084023,-1.6280365,0.05016136,1,1055.0,-1.5707963267948966,730.4298,8.373015873015873,5.797062
126509,1078.0,8.881784e-16,730.4298,8.555555,7.0490355e-18,5.797062,33.512775,1.0789135,-0.5931549,-32.43386,-34.10593,-1.6720695,0.05155321,1,1083.0,-1.5707963267948966,730.4298,8.595238095238095,5.797062
126517,1050.0,0.0,758.1873,8.333333,0.0,6.0173597,33.463394,1.560388,-0.7587662,-31.903006,-34.22216,-2.3191547,0.07269393,1,1055.0,-1.5707963267948966,758.1873,8.373015873015873,6.0173597
126518,1078.0,0.0,758.1873,8.555555,0.0,6.0173597,33.49215,1.6236542,-0.7500534,-31.868496,-34.242203,-2.3737068,0.07448443,1,1083.0,-1.5707963267948966,758.1873,8.595238095238095,6.0173597
126519,1022.0,8.881784e-16,758.19196,8.111111,7.0490355e-18,6.0173965,33.438385,1.4825709,-0.7673912,-31.955814,-34.205776,-2.2499619,0.07040853,1,1027.0,-1.5707963267948966,758.19196,8.15079365079365,6.0173965
126520,994.0,0.0,758.19934,7.888889,0.0,6.017455,33.41503,1.385182,-0.77609634,-32.02985,-34.191128,-2.1612778,0.06747699,1,999.0,-1.5707963267948966,758.19934,7.928571428571429,6.017455
126521,966.0,-8.881784e-16,758.2005,7.6666665,-7.0490355e-18,6.017464,33.39243,1.2757419,-0.7848892,-32.116688,-34.17732,-2.0606308,0.06416075,1,971.0,-1.5707963267948966,758.2005,7.7063492063492065,6.017464
126522,938.0,-1.7763568e-15,758.1947,7.4444447,-1.4098071e-17,6.0174184,33.37224,1.1784626,-0.7936096,-32.193775,-34.165848,-1.9720726,0.061256334,1,943.0,-1.5707963267948966,758.1947,7.484126984126984,6.0174184
126523,910.0,0.0,758.19934,7.2222223,0.0,6.017455,33.35764,1.1047329,-0.802063,-32.252907,-34.159702,-1.9067955,0.059120115,1,915.0,-1.5707963267948966,758.19934,7.261904761904762,6.017455
126524,882.0,-8.881784e-16,758.1964,7.0,-7.0490355e-18,6.0174317,33.349014,1.0579069,-0.81007004,-32.291107,-34.159084,-1.8679771,0.057848036,1,887.0,-1.5707963267948966,758.1964,7.0396825396825395,6.0174317
126525,854.0,0.0,758.2005,6.7777777,0.0,6.017464,33.344418,1.0408729,-0.8178444,-32.303543,-34.162262,-1.8587189,0.057539165,1,859.0,-1.5707963267948966,758.2005,6.817460317460317,6.017464
126533,826.0,1.7763568e-15,674.9286,6.5555553,1.4098071e-17,5.356576,32.594784,1.7077377,-0.3591957,-30.887047,-32.95398,-2.0669327,0.06691908,1,831.0,-1.5707963267948966,674.9286,6.595238095238095,5.356576
126536,826.0,8.881784e-16,758.19586,6.5555553,7.0490355e-18,6.0174274,33.342533,1.0372895,-0.82541275,-32.305244,-34.167946,-1.8627014,0.057659414,1,831.0,-1.5707963267948966,758.19586,6.595238095238095,6.0174274
126538,1022.0,0.0,813.70197,8.111111,0.0,6.457952,32.530262,1.232458,-1.2056274,-31.297804,-33.73589,-2.4380856,0.077899575,1,1027.0,-1.5707963267948966,813.70197,8.15079365079365,6.457952
126539,994.0,-8.881784e-16,813.7107,7.888889,-7.0490355e-18,6.458021,32.568497,1.3278469,-1.2115936,-31.24065,-33.78009,-2.5394402,0.08128641,1,999.0,-1.5707963267948966,813.7107,7.928571428571429,6.458021
126540,966.0,-8.881784e-16,813.7115,7.6666665,-7.0490355e-18,6.458028,32.57694,1.4370561,-1.2203026,-31.139883,-33.79724,-2.6573582,0.08533616,1,971.0,-1.5707963267948966,813.7115,7.7063492063492065,6.458028
126541,938.0,-8.881784e-16,813.7081,7.4444447,-7.0490355e-18,6.458001,32.559566,1.560571,-1.2315445,-30.998995,-33.79111,-2.7921162,0.09007119,1,943.0,-1.5707963267948966,813.7081,7.484126984126984,6.458001
126542,910.0,0.0,813.7107,7.2222223,0.0,6.458021,32.525215,1.6430221,-1.2446175,-30.882193,-33.769833,-2.88764,0.09350502,1,915.0,-1.5707963267948966,813.7107,7.261904761904762,6.458021
126543,882.0,-8.881784e-16,813.70856,7.0,-7.0490355e-18,6.4580045,32.48364,1.6617274,-1.2585449,-30.82191,-33.742184,-2.9202728,0.09474665,1,887.0,-1.5707963267948966,813.70856,7.0396825396825395,6.4580045
126544,854.0,-8.881784e-16,813.7115,6.7777777,-7.0490355e-18,6.458028,32.438194,1.6232573,-1.2730522,-30.814938,-33.711246,-2.896309,0.09399042,1,859.0,-1.5707963267948966,813.7115,6.817460317460317,6.458028
126545,826.0,0.0,813.7081,6.5555553,0.0,6.458001,32.389915,1.5558087,-1.2879524,-30.834106,-33.677868,-2.8437614,0.09222779,1,831.0,-1.5707963267948966,813.7081,6.595238095238095,6.458001
126546,798.0,0.0,674.9242,6.3333335,0.0,5.356541,32.595924,1.7087417,-0.3646469,-30.887182,-32.96057,-2.073389,0.06712782,1,803.0,-1.5707963267948966,674.9242,6.373015873015873,5.356541
126547,770.0,-8.881784e-16,674.9242,6.111111,-7.0490355e-18,5.356541,32.576984,1.6996874,-0.37176514,-30.877296,-32.94875,-2.071453,0.06708661,1,775.0,-1.5707963267948966,674.9242,6.150793650793651,5.356541
126548,742.0,1.7763568e-15,674.9286,5.888889,1.4098071e-17,5.356576,32.581646,1.6891046,-0.3772583,-30.892542,-32.958904,-2.0663624,0.06688871,1,747.0,-1.5707963267948966,674.9286,5.928571428571429,5.356576
126561,798.0,0.0,758.19196,6.3333335,0.0,6.0173965,33.341766,1.0316819,-0.83293915,-32.310085,-34.174706,-1.8646202,0.05771016,1,803.0,-1.5707963267948966,758.19196,6.373015873015873,6.0173965
126562,770.0,-8.881784e-16,758.1873,6.111111,-7.0490355e-18,6.0173597,33.341145,1.0217001,-0.84054565,-32.319443,-34.18169,-1.8622475,0.057620037,1,775.0,-1.5707963267948966,758.1873,6.150793650793651,6.0173597
126563,742.0,0.0,758.1934,5.888889,0.0,6.017408,33.339375,1.0089316,-0.84843445,-32.330444,-34.18781,-1.8573647,0.0574494,1,747.0,-1.5707963267948966,758.1934,5.928571428571429,6.017408
126564,714.0,-8.881784e-16,758.19696,5.6666665,-7.0490355e-18,6.017436,33.33473,1.001331,-0.8567009,-32.333397,-34.19143,-1.8580322,0.0574648,1,719.0,-1.5707963267948966,758.19696,5.7063492063492065,6.017436
126565,686.0,8.881784e-16,758.1934,5.4444447,7.0490355e-18,6.017408,33.326515,1.001695,-0.86538315,-32.32482,-34.1919,-1.8670769,0.05775985,1,691.0,-1.5707963267948966,758.1934,5.484126984126984,6.017408
126571,798.0,8.881784e-16,813.70197,6.3333335,7.0490355e-18,6.457952,32.342525,1.4880257,-1.3028984,-30.8545,-33.645424,-2.790924,0.09045436,1,803.0,-1.5707963267948966,813.70197,6.373015873015873,6.457952
126572,770.0,-8.881784e-16,813.70197,6.111111,-7.0490355e-18,6.457952,32.29706,1.4379033,-1.3178482,-30.859156,-33.614906,-2.7557507,0.08930091,1,775.0,-1.5707963267948966,813.70197,6.150793650793651,6.457952
126573,742.0,0.0,813.7036,5.888889,0.0,6.4579654,32.25363,1.4401138,-1.3327713,-30.813519,-33.586403,-2.7728844,0.089989215,1,747.0,-1.5707963267948966,813.7036,5.928571428571429,6.4579654
126574,714.0,0.0,813.709,5.6666665,0.0,6.458008,32.211933,1.5433717,-1.347744,-30.668562,-33.559677,-2.8911152,0.09426967,1,719.0,-1.5707963267948966,813.709,5.7063492063492065,6.458008
126575,686.0,8.881784e-16,813.7064,5.4444447,7.0490355e-18,6.4579873,32.174026,1.7056239,-1.3624687,-30.468403,-33.536495,-3.0680923,0.10069751,1,691.0,-1.5707963267948966,813.7064,5.484126984126984,6.4579873
126576,826.0,-8.881784e-16,841.4664,6.5555553,-7.0490355e-18,6.6783047,33.808334,2.382477,-1.3359528,-31.425858,-35.144287,-3.7184296,0.118323885,1,831.0,-1.5707963267948966,841.4664,6.595238095238095,6.6783047
126577,798.0,0.0,841.4591,6.3333335,0.0,6.678247,33.809135,2.3485768,-1.3451691,-31.460558,-35.154305,-3.6937466,0.117408805,1,803.0,-1.5707963267948966,841.4591,6.373015873015873,6.678247
126578,770.0,0.0,841.4591,6.111111,0.0,6.678247,33.809944,2.3380237,-1.354599,-31.47192,-35.164543,-3.6926231,0.11733072,1,775.0,-1.5707963267948966,841.4591,6.150793650793651,6.678247
126579,742.0,-8.881784e-16,841.4622,5.888889,-7.0490355e-18,6.678272,33.810757,2.3704183,-1.3642654,-31.440338,-35.175022,-3.734684,0.11878638,1,747.0,-1.5707963267948966,841.4622,5.928571428571429,6.678272
126580,714.0,-8.881784e-16,841.4649,5.6666665,-7.0490355e-18,6.6782928,33.811565,2.4882514,-1.3741455,-31.323315,-35.18571,-3.8623962,0.12330739,1,719.0,-1.5707963267948966,841.4649,5.7063492063492065,6.6782928
126581,686.0,1.7763568e-15,841.4664,5.4444447,1.4098071e-17,6.6783047,33.81236,2.6544983,-1.3842468,-31.15786,-35.196606,-4.038746,0.12962206,1,691.0,-1.5707963267948966,841.4664,5.484126984126984,6.6783047
126582,826.0,0.0,869.222,6.5555553,0.0,6.898587,32.953697,1.7007735,-1.6300964,-31.252924,-34.583794,-3.3308697,0.10657786,1,831.0,-1.5707963267948966,869.222,6.595238095238095,6.898587
126583,798.0,0.0,869.2161,6.3333335,0.0,6.8985405,32.952217,1.5698496,-1.6412926,-31.382368,-34.59351,-3.2111416,0.102323115,1,803.0,-1.5707963267948966,869.2161,6.373015873015873,6.8985405
126584,770.0,-8.881784e-16,869.2161,6.111111,-7.0490355e-18,6.8985405,32.94288,1.3616492,-1.653553,-31.58123,-34.59643,-3.0152016,0.09547448,1,775.0,-1.5707963267948966,869.2161,6.150793650793651,6.8985405
126585,742.0,0.0,869.2187,5.888889,0.0,6.898561,32.9207,1.2585596,-1.6675186,-31.66214,-34.58822,-2.9260788,0.0924157,1,747.0,-1.5707963267948966,869.2187,5.928571428571429,6.898561
126586,714.0,0.0,869.22144,5.6666665,0.0,6.898583,32.884693,1.259666,-1.6833458,-31.625027,-34.56804,-2.9430122,0.0930596,1,719.0,-1.5707963267948966,869.22144,5.7063492063492065,6.898583
126587,686.0,-8.881784e-16,869.222,5.4444447,-7.0490355e-18,6.898587,32.840374,1.3906983,-1.7004509,-31.449677,-34.540825,-3.0911484,0.098288715,1,691.0,-1.5707963267948966,869.222,5.484126984126984,6.898587
126588,826.0,1.7763568e-15,896.97546,6.5555553,1.4098071e-17,7.118853,32.924915,1.7666403,-1.8432808,-31.158276,-34.768196,-3.6099205,0.11585752,1,831.0,-1.5707963267948966,896.97546,6.595238095238095,7.118853
126589,798.0,0.0,896.9731,6.3333335,0.0,7.118834,32.923916,1.6585329,-1.8549957,-31.265383,-34.77891,-3.5135288,0.11237761,1,803.0,-1.5707963267948966,896.9731,6.373015873015873,7.118834
126590,770.0,-8.881784e-16,896.9731,6.111111,-7.0490355e-18,7.118834,32.915146,1.5015206,-1.8678055,-31.413626,-34.78295,-3.3693256,0.10725682,1,775.0,-1.5707963267948966,896.9731,6.150793650793651,7.118834
126591,742.0,1.7763568e-15,896.97504,5.888889,1.4098071e-17,7.1188493,32.893456,1.4832006,-1.8823814,-31.410255,-34.775837,-3.3655815,0.10714913,1,747.0,-1.5707963267948966,896.97504,5.928571428571429,7.1188493
126592,714.0,-8.881784e-16,896.9772,5.6666665,-7.0490355e-18,7.1188664,32.858097,1.522466,-1.8988647,-31.33563,-34.75696,-3.4213314,0.10918342,1,719.0,-1.5707963267948966,896.9772,5.7063492063492065,7.1188664
126593,686.0,-8.881784e-16,896.9776,5.4444447,-7.0490355e-18,7.11887,32.81431,1.6376488,-1.9166756,-31.176659,-34.730984,-3.554325,0.11400597,1,691.0,-1.5707963267948966,896.9776,5.484126984126984,7.11887
126594,658.0,8.881784e-16,869.22253,5.2222223,7.0490355e-18,6.8985915,32.795254,1.9408628,-1.7179604,-30.854391,-34.513214,-3.658823,0.118583545,1,663.0,-1.5707963267948966,869.22253,5.261904761904762,6.8985915
126595,658.0,-8.881784e-16,896.978,5.2222223,-7.0490355e-18,7.118873,32.769707,2.1422532,-1.9348831,-30.627453,-34.70459,-4.077137,0.13312034,1,663.0,-1.5707963267948966,896.978,5.261904761904762,7.118873
126596,826.0,-8.881784e-16,924.7316,6.5555553,-7.0490355e-18,7.33914,33.72419,4.044343,-1.942524,-29.679848,-35.666714,-5.986866,0.20171484,1,831.0,-1.5707963267948966,924.7316,6.595238095238095,7.33914
126597,798.0,8.881784e-16,924.7299,6.3333335,7.0490355e-18,7.339126,33.726532,3.5444274,-1.9535675,-30.182104,-35.6801,-5.4979954,0.18216076,1,803.0,-1.5707963267948966,924.7299,6.373015873015873,7.339126
126598,770.0,0.0,924.7299,6.111111,0.0,7.339126,33.728886,3.2693977,-1.9648666,-30.459488,-35.693752,-5.2342644,0.17184348,1,775.0,-1.5707963267948966,924.7299,6.150793650793651,7.339126
126599,742.0,-8.881784e-16,924.7313,5.888889,-7.0490355e-18,7.3391376,33.73124,3.2848785,-1.976448,-30.446362,-35.707687,-5.261326,0.1728064,1,747.0,-1.5707963267948966,924.7313,5.928571428571429,7.3391376
126600,714.0,0.0,924.7329,5.6666665,0.0,7.33915,33.733597,3.262329,-1.9883003,-30.471268,-35.721897,-5.2506294,0.1723141,1,719.0,-1.5707963267948966,924.7329,5.7063492063492065,7.33915
126601,686.0,0.0,924.7332,5.4444447,0.0,7.3391523,33.735947,3.224062,-2.0003471,-30.511885,-35.736294,-5.224409,0.17122538,1,691.0,-1.5707963267948966,924.7332,5.484126984126984,7.3391523
126602,658.0,-2.6645353e-15,924.7335,5.2222223,-2.1147106e-17,7.3391547,33.738293,3.173658,-2.0125122,-30.564634,-35.750805,-5.1861706,0.1696788,1,663.0,-1.5707963267948966,924.7335,5.261904761904762,7.3391547
126603,826.0,1.7763568e-15,952.4878,6.5555553,1.4098071e-17,7.559427,33.693142,2.9260008,-2.1396751,-30.767141,-35.832817,-5.0656757,0.16464564,1,831.0,-1.5707963267948966,952.4878,6.595238095238095,7.559427
126604,798.0,-8.881784e-16,952.4867,6.3333335,-7.0490355e-18,7.559418,33.69568,2.413668,-2.1515045,-31.282011,-35.847183,-4.565172,0.14593603,1,803.0,-1.5707963267948966,952.4867,6.373015873015873,7.559418
126605,770.0,-8.881784e-16,952.4867,6.111111,-7.0490355e-18,7.559418,33.698215,2.090798,-2.163498,-31.607418,-35.861713,-4.2542953,0.134598,1,775.0,-1.5707963267948966,952.4867,6.150793650793651,7.559418
126606,742.0,-8.881784e-16,952.48865,5.888889,-7.0490355e-18,7.559434,33.700756,2.0193603,-2.1756706,-31.681396,-35.876427,-4.19503,0.13241304,1,747.0,-1.5707963267948966,952.48865,5.928571428571429,7.559434
126607,714.0,-8.881784e-16,952.4875,5.6666665,-7.0490355e-18,7.5594244,33.703304,1.9462916,-2.1879501,-31.757013,-35.891254,-4.134241,0.13018356,1,719.0,-1.5707963267948966,952.4875,5.7063492063492065,7.5594244
126608,686.0,1.7763568e-15,952.4885,5.4444447,1.4098071e-17,7.5594325,33.70586,1.8936964,-2.2003174,-31.812164,-35.906178,-4.094013,0.12869333,1,691.0,-1.5707963267948966,952.4885,5.484126984126984,7.5594325
126609,658.0,-8.881784e-16,952.4879,5.2222223,-7.0490355e-18,7.5594277,33.70842,1.8641508,-2.2126884,-31.844269,-35.92111,-4.0768394,0.12802428,1,663.0,-1.5707963267948966,952.4879,5.261904761904762,7.5594277
126617,826.0,-8.881784e-16,1008.0,6.5555553,-7.0490355e-18,8.0,33.642033,1.3752207,-2.5376167,-32.26681,-36.17965,-3.912838,0.1212651,1,831.0,-1.5707963267948966,1008.0,6.595238095238095,8.0
126618,798.0,0.0,1008.0,6.3333335,0.0,8.0,33.54014,1.4593898,-2.5637016,-32.08075,-36.10384,-4.0230904,0.12540512,1,803.0,-1.5707963267948966,1008.0,6.373015873015873,8.0
126619,770.0,-8.881784e-16,1008.0,6.111111,-7.0490355e-18,8.0,33.40375,1.5564183,-2.5947342,-31.847334,-35.998486,-4.1511517,0.13034534,1,775.0,-1.5707963267948966,1008.0,6.150793650793651,8.0
126620,742.0,0.0,1008.0,5.888889,0.0,8.0,33.31699,1.6553941,-2.619442,-31.661596,-35.93643,-4.2748356,0.13501643,1,747.0,-1.5707963267948966,1008.0,5.928571428571429,8.0
126621,714.0,-8.881784e-16,1008.0,5.6666665,-7.0490355e-18,8.0,33.254303,1.7316355,-2.641117,-31.522667,-35.89542,-4.372753,0.13871774,1,719.0,-1.5707963267948966,1008.0,5.7063492063492065,8.0
126622,686.0,0.0,1008.0,5.4444447,0.0,8.0,33.18992,1.752019,-2.66325,-31.437899,-35.85317,-4.41527,0.14044417,1,691.0,-1.5707963267948966,1008.0,5.484126984126984,8.0
126623,658.0,8.881784e-16,1008.0,5.2222223,7.0490355e-18,8.0,33.106068,1.7052467,-2.6883545,-31.400822,-35.794422,-4.3936005,0.13991992,1,663.0,-1.5707963267948966,1008.0,5.261904761904762,8.0
126661,1218.0,0.0,869.22253,9.666667,0.0,6.8985915,33.146404,1.1689893,-1.4676132,-31.977415,-34.614017,-2.6366024,0.08245202,1,1223.0,-1.5707963267948966,869.22253,9.706349206349206,6.8985915
126662,1246.0,-8.881784e-16,869.2222,9.888889,-7.0490355e-18,6.898589,33.15239,1.1662244,-1.4574661,-31.986166,-34.609856,-2.6236897,0.08202576,1,1251.0,-1.5707963267948966,869.2222,9.928571428571429,6.898589
126663,1246.0,0.0,841.4667,9.888889,0.0,6.678307,33.79516,1.6666658,-1.2071457,-32.128494,-35.002304,-2.8738098,0.08944739,1,1251.0,-1.5707963267948966,841.4667,9.928571428571429,6.678307
126664,1218.0,-8.881784e-16,841.4653,9.666667,-7.0490355e-18,6.6782956,33.79618,1.6586123,-1.2154045,-32.13757,-35.011585,-2.8740158,0.08942854,1,1223.0,-1.5707963267948966,841.4653,9.706349206349206,6.6782956
126665,1190.0,0.0,869.22253,9.444445,0.0,6.8985915,33.140594,1.1739016,-1.4777527,-31.966694,-34.618347,-2.6516533,0.0829505,1,1195.0,-1.5707963267948966,869.22253,9.484126984126984,6.8985915
126666,1190.0,8.881784e-16,841.46704,9.444445,7.0490355e-18,6.67831,33.79718,1.652869,-1.2236786,-32.14431,-35.02086,-2.8765488,0.08948858,1,1195.0,-1.5707963267948966,841.46704,9.484126984126984,6.67831
126667,1162.0,0.0,869.22253,9.222222,0.0,6.8985915,33.13382,1.1896595,-1.487999,-31.94416,-34.62182,-2.677658,0.083823085,1,1167.0,-1.5707963267948966,869.22253,9.261904761904763,6.8985915
126668,1162.0,0.0,841.46704,9.222222,0.0,6.67831,33.79816,1.6567063,-1.2319183,-32.141453,-35.03008,-2.888626,0.08987229,1,1167.0,-1.5707963267948966,841.46704,9.261904761904763,6.67831
126669,1134.0,1.7763568e-15,869.222,9.0,1.4098071e-17,6.898587,33.124817,1.2109337,-1.4985046,-31.913883,-34.62332,-2.7094383,0.08489842,1,1139.0,-1.5707963267948966,869.222,9.03968253968254,6.898587
126670,1134.0,-2.6645353e-15,841.4664,9.0,-2.1147106e-17,6.6783047,33.799103,1.6709646,-1.2401695,-32.12814,-35.039272,-2.9111328,0.090610065,1,1139.0,-1.5707963267948966,841.4664,9.03968253968254,6.6783047
126671,1106.0,0.0,869.2159,8.777778,0.0,6.8985386,33.1118,1.2355698,-1.5094223,-31.876232,-34.621223,-2.7449913,0.08611405,1,1111.0,-1.5707963267948966,869.2159,8.817460317460318,6.8985386
126672,1106.0,-8.881784e-16,841.4619,8.777778,-7.0490355e-18,6.6782694,33.80001,1.6983739,-1.2484016,-32.101635,-35.048412,-2.9467773,0.09179524,1,1111.0,-1.5707963267948966,841.4619,8.817460317460318,6.6782694
126673,1218.0,-8.881784e-16,896.978,9.666667,-7.0490355e-18,7.118873,33.110397,1.0078775,-1.6711578,-32.10252,-34.781555,-2.6790352,0.083452486,1,1223.0,-1.5707963267948966,896.978,9.706349206349206,7.118873
126674,1246.0,0.0,896.97784,9.888889,0.0,7.1188717,33.115894,1.0386828,-1.6603584,-32.077213,-34.776253,-2.6990395,0.084141955,1,1251.0,-1.5707963267948966,896.97784,9.928571428571429,7.1188717
126677,1134.0,0.0,896.97546,9.0,0.0,7.118853,33.090267,1.0120294,-1.7043419,-32.07824,-34.79461,-2.7163696,0.084679514,1,1139.0,-1.5707963267948966,896.97546,9.03968253968254,7.118853
126678,1106.0,-8.881784e-16,896.9729,8.777778,-7.0490355e-18,7.1188326,33.07764,1.0473996,-1.7161789,-32.03024,-34.79382,-2.7635803,0.08628035,1,1111.0,-1.5707963267948966,896.9729,8.817460317460318,7.1188326
126679,1218.0,0.0,924.7335,9.666667,0.0,7.3391547,33.69146,1.2479115,-1.7951889,-32.44355,-35.48665,-3.0430984,0.093796715,1,1223.0,-1.5707963267948966,924.7335,9.706349206349206,7.3391547
126681,1190.0,-8.881784e-16,924.7335,9.444445,-7.0490355e-18,7.3391547,33.69384,1.4776771,-1.8053017,-32.216164,-35.49914,-3.282978,0.10190469,1,1195.0,-1.5707963267948966,924.7335,9.484126984126984,7.3391547
126682,1162.0,0.0,924.7335,9.222222,0.0,7.3391547,33.69621,1.6344912,-1.815525,-32.061718,-35.511734,-3.450016,0.107605465,1,1167.0,-1.5707963267948966,924.7335,9.261904761904763,7.3391547
126683,1134.0,1.7763568e-15,924.7316,9.0,1.4098071e-17,7.33914,33.69856,1.8379545,-1.8258476,-31.860603,-35.524406,-3.663803,0.11499478,1,1139.0,-1.5707963267948966,924.7316,9.03968253968254,7.33914
126684,1106.0,8.881784e-16,924.7298,8.777778,7.0490355e-18,7.339125,33.700897,2.126651,-1.8362579,-31.574245,-35.537155,-3.9629097,0.12551083,1,1111.0,-1.5707963267948966,924.7298,8.817460317460318,7.339125
126689,1134.0,-8.881784e-16,952.4867,9.0,-7.0490355e-18,7.559418,33.665516,1.0482342,-2.0142136,-32.617283,-35.67973,-3.0624466,0.0938903,1,1139.0,-1.5707963267948966,952.4867,9.03968253968254,7.559418
126690,1106.0,1.7763568e-15,952.48694,8.777778,1.4098071e-17,7.55942,33.668015,1.3141251,-2.0252953,-32.35389,-35.69331,-3.3394203,0.10321542,1,1111.0,-1.5707963267948966,952.48694,8.817460317460318,7.55942
126697,1218.0,-8.881784e-16,1008.0,9.666667,-7.0490355e-18,8.0,33.341827,1.0909714,-2.3970222,-32.250854,-35.73885,-3.4879951,0.108152024,1,1223.0,-1.5707963267948966,1008.0,9.706349206349206,8.0
